farmer_id,username,full_name,gender,date_of_birth,age,category,aadhaar_masked,mobile,state,district,taluka,village,pincode,khasra_number,land_holding_ha,land_type,soil_type,irrigation_source,primary_crop,secondary_crop,tertiary_crop,has_kcc,kcc_bank,pm_kisan_beneficiary,mgnrega_linked,registration_date,status,gat_number,Verified_GAT,pu_id,bhudharna_prakar,pot_kharab_area_ha,aakarnee_rs,satbara_last_date,kisan_id,plot_centroid_lat,plot_centroid_lon,plot_boundary_radius_m,crop_variety,sowing_date,irrigated_status,pmfby_enrolled,pmfby_sum_insured_rs,pmfby_premium_paid_rs,bank_account_masked,ifsc_code,ndvi_baseline,ndvi_current,ndvi_drop_pct,hist_avg_yield_qtl_per_ha,last_survey_date,last_damage_score_pct,last_claim_status
MH-AS-LAT-10000010,geeta.gavit41,Geeta Gavit,Female,1976-10-01,49,General,XXXX-XXXX-8970,8062262880,Maharashtra,Latur,Renapur,Renapur_Village_69,420347,650/15,8.38,Rain-fed,Black Cotton Soil,Well,Maize,Groundnut,,Yes,DCCB Pune,No,Yes,2022-06-08,Inactive,650/15,Unverified,33376077463,Shasakiya,0.36,13.53,26/01/2024,KID1978519726,18.26557,76.94152,163.3,Ganga-11,2024-06-29,Rain-fed,Yes,225085,4501,XXXX8130XX,MAHB9769603,0.623,0.216,65.3,29.7,,,
MH-AS-PUN-10000010,ramesh.desai26,Ramesh Desai,Male,1950-03-26,76,General,XXXX-XXXX-7556,7070595567,Maharashtra,Pune,Haveli,Haveli_Village_4,413407,382/25,8.58,Well-irrigated,Sandy Loam,Well,Cauliflower,Garlic,,Yes,Bank of Maharashtra,No,Yes,2025-02-21,Active,382/25,Verified,36464693977,Bhogtavadar Varg-1,0.0,14.77,06/02/2025,KID7546043250,18.359416,74.14775,165.3,Local Variety,2024-11-14,Rain-fed,No,0,0,XXXX8169XX,MAHB8437480,0.79,0.755,4.4,26.7,,,
MH-AS-NAG-10000013,meena.thorat56,Meena Thorat,Female,1956-08-28,69,SC,XXXX-XXXX-7378,9713929130,Maharashtra,Nagpur,Katol,Katol_Village_84,420413,287/29,6.2,Irrigated,Medium Black,Canal,Chana Dal,Onion,Guava,Yes,Maharashtra Gramin Bank,Yes,No,2022-08-31,Inactive,287/29,Unverified,33597724331,Bhogtavadar Varg-1,0.0,10.57,19/06/2024,KID5259065050,21.08965,78.884152,140.5,Local Variety,2024-10-20,Irrigated,Yes,170056,3401,XXXX3795XX,MAHB3500980,0.759,0.378,50.2,26.4,,,
MH-AS-SOL-10000004,geeta.kulkarni31,Geeta Kulkarni,Female,1987-10-28,38,OBC,XXXX-XXXX-7251,9988175633,Maharashtra,Solapur,North Solapur,North Solapur_Village_18,418958,210/7,5.44,Canal-irrigated,Alluvial,Tank,Chana Dal,Tur Dal,Sugarcane,Yes,,No,Yes,2025-12-26,Active,210/7,Verified,38377088167,Bhogtavadar Varg-1,0.0,9.49,04/05/2024,KID1911232692,18.053094,75.819728,131.6,Local Variety,2024-10-25,Rain-fed,No,0,0,XXXX9820XX,MAHB8598871,0.684,0.484,29.2,25.5,2024-11-28,11.4,Approved
MH-AS-NAG-10000014,vandana.kulkarni22,Vandana Kulkarni,Female,2002-04-23,24,General,XXXX-XXXX-2195,7361475991,Maharashtra,Nagpur,Narkhed,Narkhed_Village_2,441624,79/32,2.74,Irrigated,Red Laterite,Drip,Moong Dal,Custard Apple,,Yes,Canara Bank,Yes,No,2025-06-26,Active,79/32,Verified,37393195616,Inam,0.0,4.48,05/03/2024,KID8077272938,21.321638,78.820959,93.4,Local Variety,2024-10-26,Irrigated,Yes,75251,1505,XXXX6695XX,MAHB4360590,0.601,0.518,13.8,23.4,,,
MH-AS-SAT-10000016,yamuna.thorat74,Yamuna Thorat,Female,1950-11-23,75,NT,XXXX-XXXX-6709,7552864779,Maharashtra,Satara,Satara,Satara_Village_69,435039,175/47,3.34,Canal-irrigated,Sandy Loam,River Lift,Banana,Strawberry,,No,,No,Yes,2022-04-03,Active,175/47,Verified,34633987776,Bhogtavadar Varg-1,0.38,6.6,06/02/2025,KID3436025404,18.051845,73.72922,103.1,Grand Naine,2024-11-05,Rain-fed,No,0,0,XXXX6983XX,MAHB8402999,0.623,0.557,10.6,23.3,2024-10-19,28.2,Approved
MH-AS-SAT-10000017,mangal.mahale42,Mangal Mahale,Female,2002-02-07,24,ST,XXXX-XXXX-9180,7570147820,Maharashtra,Satara,Wai,Wai_Village_87,410324,106/46,0.86,Canal-irrigated,Alluvial,Rain-fed,Onion,Bajra,Jowar,No,State Bank of India,No,No,2025-03-28,Inactive,106/46,Unverified,39986353481,Bhogtavadar Varg-2,0.09,1.57,16/10/2024,KID2867071194,17.980831,73.630104,52.3,Bhima Raj,2024-06-22,Rain-fed,No,0,0,XXXX8690XX,MAHB4960243,0.7,0.297,57.6,201.0,,,
MH-AS-PUN-10000011,savita.dhere36,Savita Dhere,Female,1951-07-28,74,OBC,XXXX-XXXX-7967,9494465912,Maharashtra,Pune,Maval,Maval_Village_73,431213,248/36,7.46,Rain-fed,Black Cotton Soil,Rain-fed,Maize,Turmeric,Cabbage,Yes,State Bank of India,No,Yes,2024-03-15,Active,248/36,Verified,32188332531,Bhogtavadar Varg-2,0.0,12.85,15/04/2024,KID1867738507,18.373898,73.837504,154.1,Ganga-11,2024-06-21,Rain-fed,Yes,175257,3505,XXXX4048XX,MAHB6078593,0.65,0.477,26.6,31.7,,,
MH-AS-PUN-10000012,vandana.kulkarni45,Vandana Kulkarni,Female,1963-06-03,62,General,XXXX-XXXX-2685,7263845756,Maharashtra,Pune,Mulshi,Mulshi_Village_90,422627,869/48,3.76,Irrigated,Red Laterite,Tank,Wheat,Maize,Grapes,Yes,Maharashtra Gramin Bank,No,No,2022-05-07,Active,869/48,Verified,35310195918,Bhogtavadar Varg-1,0.0,6.61,05/02/2024,KID2290514673,18.69375,74.015022,109.4,HD-2781,2024-11-05,Irrigated,Yes,111266,2225,XXXX1591XX,MAHB1710365,0.712,0.563,20.9,35.5,,,
MH-AS-JAL-10000009,vandana.gaikwad29,Vandana Gaikwad,Female,1967-06-29,58,OBC,XXXX-XXXX-2215,9171363144,Maharashtra,Jalgaon,Pachora,Pachora_Village_36,435860,919/30,5.63,Rain-fed,Black Cotton Soil,Borewell,Papaya,Groundnut,,No,Maharashtra Gramin Bank,Yes,No,2023-06-06,Inactive,919/30,Unverified,34311931853,Bhogtavadar Varg-2,0.0,10.02,28/02/2025,KID2093493873,20.829357,75.222468,133.9,Local Variety,2024-10-23,Rain-fed,Yes,149642,2992,XXXX3432XX,MAHB5430596,0.713,0.328,54.0,25.6,,,
MH-AS-KOL-10000009,pushpa.more19,Pushpa More,Female,1998-05-06,28,SBC,XXXX-XXXX-6210,7543103506,Maharashtra,Kolhapur,Hatkanangle,Hatkanangle_Village_4,421393,121/41,3.43,Semi-irrigated,Black Cotton Soil,Borewell,Turmeric,Banana,Paddy,No,State Bank of India,No,No,2022-11-05,Active,121/41,Verified,32125089309,Bhogtavadar Varg-1,0.0,6.31,26/01/2025,KID2849536791,16.382732,73.843314,104.5,Salem,2024-06-23,Rain-fed,Yes,157411,3148,XXXX1550XX,MAHB4052847,0.572,0.535,6.5,26.0,,,
MH-AS-DHU-10000008,mangal.chavan39,Mangal Chavan,Female,1982-07-20,43,SBC,XXXX-XXXX-3957,8468948258,Maharashtra,Dhule,Shirpur,Shirpur_Village_50,421622,943/20,9.26,Irrigated,Alluvial,Borewell,Watermelon,Bajra,Chana Dal,No,,No,Yes,2024-09-19,Active,943/20,Verified,38478529823,Bhogtavadar Varg-1,0.0,16.73,10/10/2024,KID3764117178,21.115824,74.483429,171.7,Local Variety,2024-10-22,Irrigated,No,0,0,XXXX6311XX,MAHB1867665,0.733,0.62,15.4,25.1,,,
MH-AS-JAL-10000010,mahesh.dhere15,Mahesh Dhere,Male,1975-07-07,50,SC,XXXX-XXXX-1377,9273005513,Maharashtra,Jalgaon,Amalner,Amalner_Village_76,404305,379/8,4.69,Canal-irrigated,Medium Black,Borewell,Maize,Watermelon,Groundnut,Yes,,Yes,No,2025-07-03,Inactive,379/8,Unverified,31041531046,Bhogtavadar Varg-1,0.0,9.23,16/04/2024,KID7455241722,21.259326,75.384189,122.2,Ganga-11,2024-07-04,Rain-fed,No,0,0,XXXX4920XX,MAHB5425454,0.681,0.385,43.5,29.2,,,
MH-AS-NAS-10000007,vitthal.thorat26,Vitthal Thorat,Male,1993-03-12,33,General,XXXX-XXXX-3440,8466436154,Maharashtra,Nashik,Dindori,Dindori_Village_64,410699,515/45,4.72,Canal-irrigated,Medium Black,Drip,Peas,Onion,Methi,No,Union Bank,No,No,2023-08-11,Inactive,515/45,Unverified,34882343658,Bhogtavadar Varg-1,0.37,8.49,27/10/2024,KID9489686673,19.746372,73.760912,122.6,Local Variety,2024-10-31,Rain-fed,Yes,114645,2292,XXXX7613XX,MAHB7999150,0.737,0.216,70.7,25.5,,,
MH-AS-KOL-10000010,savita.nirmal76,Savita Nirmal,Female,1978-05-02,48,ST,XXXX-XXXX-1194,9365252285,Maharashtra,Kolhapur,Shirol,Shirol_Village_19,437941,593/12,6.55,Irrigated,Medium Black,Rain-fed,Colocasia,Cardamom,,Yes,DCCB Nashik,Yes,Yes,2023-01-07,Active,593/12,Verified,33343292475,Bhogtavadar Varg-1,0.09,13.08,20/04/2024,KID1317923298,16.895245,74.520759,144.4,Local Variety,2024-11-02,Irrigated,Yes,159015,3180,XXXX2808XX,MAHB9467863,0.593,0.405,31.7,23.1,,,
MH-AS-AUR-10000012,geeta.gavit17,Geeta Gavit,Female,1969-06-25,56,OBC,XXXX-XXXX-3407,9791173375,Maharashtra,Aurangabad,Gangapur,Gangapur_Village_72,404345,793/7,9.8,Semi-irrigated,Medium Black,Well,Onion,Sweet Lime,Castor,No,,Yes,No,2024-01-11,Active,793/7,Verified,38879525611,Bhogtavadar Varg-2,0.41,19.02,20/02/2025,KID3526419652,19.893097,75.175273,176.6,Bhima Raj,2024-06-18,Rain-fed,Yes,470838,9416,XXXX6115XX,MAHB6459278,0.699,0.628,10.2,200.4,2024-12-31,14.3,Approved
MH-AS-DHU-10000009,bharat.bhosale71,Bharat Bhosale,Male,1958-01-25,68,SC,XXXX-XXXX-9938,8688057107,Maharashtra,Dhule,Sindkheda,Sindkheda_Village_51,404814,270/24,1.75,Semi-irrigated,Medium Black,Tank,Soybean,Linseed,Jowar,No,,Yes,Yes,2024-06-11,Active,270/24,Verified,35931025271,Bhogtavadar Varg-1,0.42,2.95,21/03/2025,KID6760917889,20.843589,75.138797,74.6,JS-9305,2024-07-08,Rain-fed,Yes,45406,908,XXXX2190XX,MAHB3673453,0.55,0.358,34.9,12.4,,,
MH-AS-KOL-10000011,suresh.thorat27,Suresh Thorat,Male,2002-02-14,24,General,XXXX-XXXX-4855,8545981768,Maharashtra,Kolhapur,Radhanagari,Radhanagari_Village_21,407477,104/7,8.7,Irrigated,Sandy Loam,Well,Turmeric,Jackfruit,,No,Maharashtra Gramin Bank,No,Yes,2023-12-19,Active,104/7,Verified,31547374338,Bhogtavadar Varg-1,0.26,17.16,29/04/2024,KID5862282005,16.946224,74.149141,166.4,Salem,2024-07-10,Irrigated,Yes,474280,9485,XXXX6761XX,MAHB7407339,0.765,0.69,9.8,25.5,2025-01-21,20.8,Approved
MH-AS-SAN-10000020,geeta.mane41,Geeta Mane,Female,1977-01-11,49,ST,XXXX-XXXX-1567,9192395282,Maharashtra,Sangli,Sangli,Sangli_Village_60,430027,117/17,6.84,Canal-irrigated,Black Cotton Soil,Tank,Pomegranate,Castor,,No,Maharashtra Gramin Bank,Yes,No,2023-08-10,Active,117/17,Verified,36618926823,Bhogtavadar Varg-1,0.01,11.26,17/06/2024,KID5685783661,17.009231,74.522002,147.6,Bhagwa,2024-10-30,Rain-fed,Yes,730101,14602,XXXX5328XX,MAHB2159425,0.703,0.546,22.3,25.6,,,
MH-AS-PUN-10000013,vilas.shinde48,Vilas Shinde,Male,1969-11-18,56,SC,XXXX-XXXX-4956,9323334766,Maharashtra,Pune,Shirur,Shirur_Village_46,440786,520/20,7.26,Canal-irrigated,Red Laterite,Rain-fed,Cabbage,Capsicum,Onion,Yes,,No,No,2025-08-31,Active,520/20,Verified,34696689457,Bhogtavadar Varg-1,0.15,13.99,31/01/2025,KID3155911792,18.743713,73.68525,152.0,Local Variety,2024-11-06,Rain-fed,Yes,205174,4103,XXXX2091XX,MAHB8577068,0.567,0.499,12.0,23.6,,,
MH-AS-NAN-10000012,vikram.kulkarni79,Vikram Kulkarni,Male,1971-03-07,55,General,XXXX-XXXX-5740,9633648238,Maharashtra,Nanded,Nanded,Nanded_Village_65,426282,316/26,2.7,Irrigated,Medium Black,Drip,Sugarcane,Chilli,,Yes,Bank of Baroda,No,Yes,2025-11-25,Active,316/26,Verified,39155819200,Bhogtavadar Varg-2,0.31,4.73,16/03/2024,KID7755476146,19.07025,77.416748,92.7,Co-86032,2024-07-03,Irrigated,No,0,0,XXXX1625XX,MAHB3222022,0.632,0.533,15.7,698.9,,,
MH-AS-SOL-10000005,shyam.pawar36,Shyam Pawar,Male,1959-06-20,66,ST,XXXX-XXXX-1297,8064887922,Maharashtra,Solapur,South Solapur,South Solapur_Village_21,438322,951/24,10.49,Well-irrigated,Medium Black,Tank,Bajra,Onion,Sunflower,Yes,Bank of Maharashtra,Yes,No,2025-09-20,Active,951/24,Verified,35736462531,Bhogtavadar Varg-1,0.0,20.47,07/02/2025,KID4671059927,17.410236,76.089644,182.7,GHB-732,2024-06-19,Rain-fed,Yes,175922,3518,XXXX5300XX,MAHB9153266,0.66,0.586,11.2,15.4,,,
MH-AS-AUR-10000013,yamuna.nirmal50,Yamuna Nirmal,Female,1990-04-12,36,OBC,XXXX-XXXX-8479,8288233385,Maharashtra,Aurangabad,Kannad,Kannad_Village_75,431531,210/25,11.2,Canal-irrigated,Black Cotton Soil,River Lift,Chana Dal,Sugarcane,,No,DCCB Nashik,Yes,Yes,2024-07-06,Active,210/25,Verified,34993808565,Bhogtavadar Varg-1,0.32,21.81,01/11/2024,KID4438746906,20.009412,75.732333,188.8,Local Variety,2024-10-30,Rain-fed,Yes,283828,5676,XXXX3374XX,MAHB4157134,0.641,0.486,24.2,23.3,2025-04-05,77.7,Approved
MH-AS-SAN-10000021,dnyanoba.thorat21,Dnyanoba Thorat,Male,1971-12-03,54,OBC,XXXX-XXXX-3803,9339779360,Maharashtra,Sangli,Jat,Jat_Village_62,431484,193/15,3.4,Well-irrigated,Sandy Loam,Well,Pomegranate,Chilli,Turmeric,No,,No,No,2024-10-13,Active,193/15,Verified,34713453204,Bhogtavadar Varg-1,0.0,6.54,02/01/2024,KID5873129228,17.030025,74.680682,104.0,Bhagwa,2024-10-23,Rain-fed,No,0,0,XXXX5397XX,MAHB2410189,0.627,0.601,4.1,24.5,2025-04-10,63.2,Flagged
MH-AS-KOL-10000012,usha.mahale67,Usha Mahale,Female,1983-02-11,43,General,XXXX-XXXX-6139,7935118557,Maharashtra,Kolhapur,Kagal,Kagal_Village_60,420723,693/43,0.95,Well-irrigated,Red Laterite,Canal,Turmeric,Wheat,,No,DCCB Pune,Yes,No,2022-09-08,Pending,693/43,Pending,34482238042,Bhogtavadar Varg-1,0.0,1.82,21/05/2024,KID2066955590,16.774998,74.364328,55.0,Salem,2024-07-05,Rain-fed,Yes,46191,923,XXXX5271XX,MAHB6495657,0.812,0.522,35.7,24.8,,,
MH-AS-AHM-10000013,geeta.kadam79,Geeta Kadam,Female,1984-03-08,42,SC,XXXX-XXXX-3479,8877878599,Maharashtra,Ahmednagar,Rahuri,Rahuri_Village_72,432365,967/21,0.88,Irrigated,Medium Black,Canal,Grapes,Maize,,No,Bank of Maharashtra,No,No,2024-12-27,Active,967/21,Verified,39080621072,Bhogtavadar Varg-1,0.0,1.52,15/03/2025,KID2101782397,19.461581,74.435997,52.9,Thompson Seedless,2024-10-23,Irrigated,Yes,125187,2503,XXXX8448XX,MAHB8399342,0.624,0.572,8.3,24.6,,,
MH-AS-JAL-10000011,anil.mahale48,Anil Mahale,Male,1964-12-11,61,ST,XXXX-XXXX-5945,9252236358,Maharashtra,Jalgaon,Bhusawal,Bhusawal_Village_28,435335,639/8,5.36,Irrigated,Sandy Loam,Tank,Tur Dal,Groundnut,Soybean,No,Bank of Baroda,No,No,2025-03-17,Inactive,639/8,Unverified,31106456634,Bhogtavadar Varg-2,0.39,8.75,15/03/2024,KID3333118014,21.318136,75.420064,130.6,Local Variety,2024-10-29,Irrigated,Yes,147301,2946,XXXX2922XX,MAHB7546412,0.801,0.356,55.6,25.5,,,
MH-AS-AMR-10000010,popat.kale82,Popat Kale,Male,1998-05-16,28,General,XXXX-XXXX-3385,8336781063,Maharashtra,Amravati,Chandur Bazar,Chandur Bazar_Village_21,431766,256/25,10.08,Well-irrigated,Red Laterite,Canal,Wheat,Linseed,,Yes,Bank of Baroda,No,Yes,2022-07-28,Active,256/25,Verified,39292791081,Bhogtavadar Varg-1,0.0,17.75,07/03/2024,KID2008200646,20.536947,77.537874,179.1,HD-2781,2024-11-14,Rain-fed,Yes,345616,6912,XXXX8340XX,MAHB8959963,0.69,0.547,20.7,35.9,,,
MH-AS-AUR-10000014,savita.gavit31,Savita Gavit,Female,1950-01-12,76,OBC,XXXX-XXXX-6029,9522607107,Maharashtra,Aurangabad,Paithan,Paithan_Village_78,413915,460/50,10.04,Irrigated,Sandy Loam,Rain-fed,Sugarcane,Onion,,Yes,,No,No,2023-04-12,Active,460/50,Verified,34482141802,Shasakiya,0.0,16.76,03/10/2024,KID3252668232,19.896707,75.386147,178.8,Co-86032,2024-07-12,Irrigated,Yes,680116,13602,XXXX5907XX,MAHB4591882,0.598,0.439,26.6,699.6,,,
MH-AS-OSM-10000012,sita.desai23,Sita Desai,Female,1950-03-08,76,OBC,XXXX-XXXX-9274,9662713755,Maharashtra,Osmanabad,Paranda,Paranda_Village_15,433828,876/23,10.34,Irrigated,Black Cotton Soil,Tank,Soybean,Pomegranate,Moong Dal,Yes,DCCB Nashik,Yes,Yes,2023-08-26,Active,876/23,Verified,32145921803,Bhogtavadar Varg-1,0.0,19.42,08/05/2024,KID7103136578,18.223832,76.111522,181.4,JS-9305,2024-07-13,Irrigated,No,0,0,XXXX4482XX,MAHB1707463,0.576,0.472,18.1,13.1,,,
MH-AS-SAT-10000018,naresh.lokhande98,Naresh Lokhande,Male,1998-03-04,28,SBC,XXXX-XXXX-6382,9056025179,Maharashtra,Satara,Patan,Patan_Village_51,430215,972/35,2.42,Canal-irrigated,Medium Black,Tank,Groundnut,Onion,,Yes,Union Bank,No,Yes,2022-04-05,Inactive,972/35,Unverified,35759234471,Bhogtavadar Varg-1,0.0,4.21,12/02/2025,KID1311309057,17.306238,74.41768,87.8,TAG-24,2024-06-20,Rain-fed,Yes,70100,1402,XXXX7476XX,MAHB8823017,0.801,0.539,32.7,19.8,,,
MH-AS-OSM-10000013,dattatray.nirmal58,Dattatray Nirmal,Male,1987-03-04,39,NT,XXXX-XXXX-4469,8526150919,Maharashtra,Osmanabad,Tuljapur,Tuljapur_Village_63,418187,792/15,10.12,Rain-fed,Black Cotton Soil,Borewell,Soybean,Sunflower,,No,,No,Yes,2022-09-27,Active,792/15,Verified,34745927824,Bhogtavadar Varg-1,0.18,20.14,30/03/2024,KID6370845373,18.127105,75.766639,179.5,JS-9305,2024-06-21,Rain-fed,No,0,0,XXXX9888XX,MAHB3153119,0.725,0.643,11.3,13.3,2025-01-14,46.8,Approved
MH-AS-SAN-10000022,sunita.bhosale20,Sunita Bhosale,Female,1998-04-06,28,General,XXXX-XXXX-4271,9957027208,Maharashtra,Sangli,Jat,Jat_Village_15,438475,843/27,10.86,Rain-fed,Red Laterite,Tank,Chilli,Grapes,Sugarcane,No,,Yes,Yes,2023-12-08,Active,843/27,Verified,38982597239,Shasakiya,0.32,20.16,26/02/2024,KID6730298400,16.630734,74.758839,185.9,LCA-334,2024-07-14,Rain-fed,Yes,282571,5651,XXXX1163XX,MAHB4772846,0.562,0.504,10.3,24.6,,,
MH-AS-KOL-10000013,mamta.thorat51,Mamta Thorat,Female,1984-10-26,41,General,XXXX-XXXX-6872,8539697020,Maharashtra,Kolhapur,Karvir,Karvir_Village_84,405574,804/49,5.85,Semi-irrigated,Black Cotton Soil,River Lift,Coconut,Soybean,,No,,No,Yes,2024-01-19,Active,804/49,Verified,31955345537,Shasakiya,0.0,11.28,04/12/2024,KID1812129983,16.571593,74.293495,136.5,Local Variety,2024-11-03,Rain-fed,Yes,142292,2845,XXXX3148XX,MAHB5075236,0.628,0.443,29.5,25.6,2025-03-17,86.7,Approved
MH-AS-SOL-10000006,meena.thorat61,Meena Thorat,Female,1966-03-31,60,OBC,XXXX-XXXX-3889,9172544336,Maharashtra,Solapur,Barshi,Barshi_Village_34,410354,87/31,1.61,Canal-irrigated,Black Cotton Soil,Tank,Urad Dal,Moong Dal,,Yes,,No,Yes,2024-06-08,Inactive,87/31,Unverified,37271954644,Bhogtavadar Varg-1,0.0,2.66,19/03/2025,KID5459206769,18.049156,75.878668,71.6,Local Variety,2024-10-24,Rain-fed,Yes,45740,914,XXXX1811XX,MAHB7120939,0.617,0.096,84.4,26.3,,,
MH-AS-AUR-10000015,popat.surve57,Popat Surve,Male,1969-03-07,57,OBC,XXXX-XXXX-9057,9846378311,Maharashtra,Aurangabad,Kannad,Kannad_Village_24,418932,219/42,9.14,Semi-irrigated,Alluvial,Tank,Moong Dal,Niger Seed,Tomato,No,State Bank of India,Yes,Yes,2024-05-09,Active,219/42,Verified,31977515194,Bhogtavadar Varg-2,0.0,17.78,14/01/2024,KID5561914282,19.924472,75.191498,170.6,Local Variety,2024-11-08,Rain-fed,No,0,0,XXXX6676XX,MAHB3982020,0.793,0.661,16.6,26.6,2025-01-24,78.9,Approved
MH-AS-PUN-10000014,anil.chavan79,Anil Chavan,Male,1998-08-12,27,SC,XXXX-XXXX-1368,7952671417,Maharashtra,Pune,Purandar,Purandar_Village_69,422088,322/11,11.17,Irrigated,Black Cotton Soil,Tank,Onion,Chilli,,No,,Yes,No,2025-07-29,Active,322/11,Verified,39691572571,Bhogtavadar Varg-2,0.0,21.99,08/03/2024,KID9804564796,18.702868,74.033228,188.6,Bhima Raj,2024-06-15,Irrigated,Yes,455203,9104,XXXX9037XX,MAHB5173850,0.761,0.601,21.0,201.9,,,
MH-AS-SAN-10000023,savita.yadav83,Savita Yadav,Female,1958-01-10,68,ST,XXXX-XXXX-2873,8762944347,Maharashtra,Sangli,Miraj,Miraj_Village_32,400251,456/14,5.05,Irrigated,Sandy Loam,Tank,Onion,Pomegranate,Grapes,No,State Bank of India,Yes,Yes,2025-05-15,Active,456/14,Verified,36124453431,Bhogtavadar Varg-1,0.04,9.06,08/01/2024,KID2257795741,16.767373,74.483098,126.8,Bhima Raj,2024-07-01,Irrigated,No,0,0,XXXX3682XX,MAHB8324097,0.556,0.498,10.4,201.8,,,
MH-AS-JAL-10000012,mamta.lokhande95,Mamta Lokhande,Female,2000-09-15,25,NT,XXXX-XXXX-7693,8331868784,Maharashtra,Jalgaon,Amalner,Amalner_Village_30,432766,667/28,1.34,Well-irrigated,Sandy Loam,Tank,Watermelon,Papaya,Soybean,Yes,Maharashtra Gramin Bank,No,Yes,2022-07-07,Active,667/28,Verified,36704841644,Bhogtavadar Varg-1,0.0,2.47,02/07/2024,KID2094857334,21.147586,75.702291,65.3,Local Variety,2024-10-29,Rain-fed,Yes,37614,752,XXXX2804XX,MAHB8918114,0.551,0.498,9.6,25.6,,,
MH-AS-LAT-10000011,lalita.yadav44,Lalita Yadav,Female,1967-02-01,59,ST,XXXX-XXXX-2312,9012520636,Maharashtra,Latur,Udgir,Udgir_Village_61,409512,756/15,11.68,Canal-irrigated,Sandy Loam,Canal,Onion,Tomato,Moong Dal,No,,No,Yes,2022-05-28,Pending,756/15,Pending,34712367625,Bhogtavadar Varg-1,0.36,22.26,08/02/2025,KID2268442827,18.686873,76.93624,192.8,Bhima Raj,2024-06-23,Rain-fed,No,0,0,XXXX5089XX,MAHB4262849,0.617,0.418,32.3,200.9,,,
MH-AS-OSM-10000014,ratan.kadam53,Ratan Kadam,Male,1990-03-11,36,ST,XXXX-XXXX-1892,7953293608,Maharashtra,Osmanabad,Paranda,Paranda_Village_9,421053,97/1,11.75,Rain-fed,Alluvial,River Lift,Chilli,Chana Dal,,No,Bank of Baroda,Yes,No,2022-09-06,Active,97/1,Verified,36493800024,Bhogtavadar Varg-1,0.0,19.62,07/02/2025,KID8411787024,18.02374,75.911201,193.4,LCA-334,2024-06-15,Rain-fed,No,0,0,XXXX1882XX,MAHB1015511,0.756,0.736,2.6,23.5,,,
MH-AS-NAG-10000015,lalita.gavit89,Lalita Gavit,Female,1955-03-14,71,SC,XXXX-XXXX-8707,8866369685,Maharashtra,Nagpur,Hingna,Hingna_Village_69,401639,163/6,2.63,Rain-fed,Red Laterite,Borewell,Tur Dal,Moong Dal,,Yes,,No,No,2022-09-25,Pending,163/6,Pending,37597996327,Shasakiya,0.0,4.74,01/05/2024,KID1489953560,21.035767,79.147249,91.5,Local Variety,2024-11-11,Rain-fed,Yes,63878,1277,XXXX8879XX,MAHB1963906,0.583,0.274,53.0,25.0,,,
MH-AS-LAT-10000012,arjun.surve98,Arjun Surve,Male,1986-08-24,39,ST,XXXX-XXXX-6224,9335693899,Maharashtra,Latur,Chakur,Chakur_Village_32,409219,985/43,8.07,Irrigated,Sandy Loam,Well,Jowar,Sunflower,Onion,Yes,,Yes,Yes,2022-07-12,Active,985/43,Verified,35033992825,Shasakiya,0.0,14.2,28/10/2024,KID6774879958,18.23901,76.636818,160.3,Phule Vasudha,2024-06-26,Irrigated,Yes,171824,3436,XXXX1142XX,MAHB4233272,0.565,0.491,13.1,17.3,,,
MH-AS-AMR-10000011,rukhmini.thorat76,Rukhmini Thorat,Female,1964-03-17,62,NT,XXXX-XXXX-9271,9615459783,Maharashtra,Amravati,Daryapur,Daryapur_Village_82,414293,845/14,0.64,Semi-irrigated,Alluvial,Borewell,Urad Dal,Moong Dal,,No,Maharashtra Gramin Bank,No,Yes,2024-12-07,Active,845/14,Verified,39462806178,Bhogtavadar Varg-1,0.31,1.06,14/06/2024,KID2118315482,20.958391,77.50464,45.1,Local Variety,2024-10-15,Rain-fed,Yes,16889,337,XXXX9468XX,MAHB5505439,0.681,0.571,16.2,26.7,,,
MH-AS-AHM-10000014,lalita.kulkarni22,Lalita Kulkarni,Female,2000-03-04,26,SC,XXXX-XXXX-3761,8563774178,Maharashtra,Ahmednagar,Kopargaon,Kopargaon_Village_1,421003,40/25,3.1,Semi-irrigated,Red Laterite,River Lift,Wheat,Pomegranate,Groundnut,No,,Yes,No,2024-12-21,Inactive,40/25,Unverified,32140169349,Bhogtavadar Varg-1,0.03,5.42,09/01/2024,KID2943016890,19.316215,74.961255,99.3,HD-2781,2024-11-08,Rain-fed,No,0,0,XXXX4003XX,MAHB2908757,0.725,0.426,41.2,36.2,,,
MH-AS-SAT-10000019,bharat.lokhande30,Bharat Lokhande,Male,1960-08-21,65,SBC,XXXX-XXXX-8294,8722573244,Maharashtra,Satara,Satara,Satara_Village_59,406344,824/47,5.12,Canal-irrigated,Sandy Loam,Drip,Onion,Wheat,Strawberry,No,,Yes,Yes,2024-11-07,Active,824/47,Verified,37161404428,Bhogtavadar Varg-1,0.0,8.33,30/03/2024,KID5411866773,17.354528,74.090431,127.7,Bhima Raj,2024-07-14,Rain-fed,Yes,216253,4325,XXXX5605XX,MAHB2063580,0.701,0.508,27.5,198.2,,,
